transaction_id,store_id,employee_id,customer_id,plan_id,transaction_date,transaction_type,status,amount
8644,6,13,1068,4,2025-04-03,New Activation,Completed,62.0
8645,17,47,2077,5,2025-02-09,New Activation,Completed,70.86
8646,15,39,620,6,2025-04-27,Upgrade,Completed,134.59
8647,15,41,1521,3,2025-06-17,Bill Payment,Completed,45.0
8648,18,50,358,4,2026-03-28,Bill Payment,Completed,55.0
8649,4,,395,4,2025-11-16,Bill Payment,Completed,55.0
8650,15,41,2430,5,2025-04-12,Bill Payment,Completed,60.0
8651,17,,260,4,2025-07-24,Bill Payment,Voided,0.0
8652,4,9,1620,6,2025-09-21,Plan Change,Completed,2.86
8653,17,48,1944,5,2025-02-22,Plan Change,Completed,2.93
8654,1,1,955,5,2025-04-15,Bill Payment,Completed,60.0
8655,9,23,2526,1,2026-06-04,Bill Payment,Completed,30.0
8656,8,19,1830,6,2026-04-06,Upgrade,Completed,126.6
8657,14,37,504,,2026-03-26,Accessory Sale,Completed,53.1
8658,4,10,2171,1,2026-01-25,Bill Payment,Completed,30.0
8659,11,28,684,6,2025-11-14,Bill Payment,Completed,65.0
8660,14,36,2183,1,2025-03-13,Bill Payment,Completed,30.0
8661,12,31,660,6,2026-06-06,Bill Payment,Completed,65.0
8662,12,31,2586,4,2025-01-09,Bill Payment,Completed,55.0
8663,12,31,2104,2,2025-07-23,Bill Payment,Completed,40.0
8664,14,36,1778,5,2026-04-14,Bill Payment,Completed,60.0
8665,16,44,2047,2,2025-12-22,Bill Payment,Completed,40.0
8666,2,3,2027,3,2025-11-02,Bill Payment,Completed,45.0
8667,17,48,2413,4,2025-11-06,New Activation,Completed,66.33
8668,14,37,148,1,2025-07-01,Bill Payment,Completed,30.0
8669,12,32,1337,1,2025-10-31,Bill Payment,Completed,30.0
8670,3,7,1641,3,2025-11-30,Plan Change,Completed,2.06
8671,7,16,1668,6,2025-09-13,Bill Payment,Refunded,-65.0
8672,11,28,1871,4,2025-10-16,Bill Payment,Completed,55.0
8673,1,1,2330,2,2025-01-10,Bill Payment,Completed,40.0
8674,8,19,180,,2026-03-14,Accessory Sale,Refunded,-21.24
8675,9,23,1229,2,2025-12-28,Bill Payment,Completed,40.0
8676,1,1,1336,,2025-07-14,Accessory Sale,Completed,33.65
8677,17,48,1965,2,2026-01-18,Bill Payment,Refunded,-40.0
8678,11,28,2130,2,2025-02-06,Bill Payment,Voided,0.0
8679,3,6,1571,,2025-04-26,Accessory Sale,Completed,50.97
8680,2,3,1129,2,2025-08-27,Upgrade,Completed,106.72
8681,5,11,248,5,2025-12-28,Bill Payment,Completed,60.0
8682,9,23,1683,,2025-06-30,Accessory Sale,Refunded,-125.21
8683,2,3,1269,6,2026-05-01,Bill Payment,Refunded,-65.0
8684,5,11,2017,6,2025-03-15,Plan Change,Completed,8.51
8685,8,18,1358,5,2025-10-16,Bill Payment,Completed,60.0
8686,12,31,1660,1,2025-06-19,Bill Payment,Refunded,-30.0
8687,10,26,1337,5,2025-04-13,New Activation,Completed,72.22
8688,17,47,214,1,2025-05-15,Bill Payment,Completed,30.0
8689,18,49,1956,6,2026-01-17,Bill Payment,Completed,65.0
8690,2,3,984,1,2025-08-09,Bill Payment,Completed,30.0
8691,8,19,38,,2025-10-17,Accessory Sale,Completed,103.05
8692,4,9,2562,3,2025-01-25,Bill Payment,Completed,45.0
8693,18,49,1956,6,2026-01-17,Bill Payment,Completed,65.0
8694,2,3,2058,,2026-03-01,Accessory Sale,Completed,98.83
8695,13,34,1278,5,2026-06-08,Bill Payment,Completed,60.0
8696,4,9,221,2,2025-05-23,Bill Payment,Completed,40.0
8697,9,22,1437,3,2025-10-04,New Activation,Completed,55.38
8698,11,29,286,2,2026-05-16,New Activation,Completed,51.05
8699,5,12,1749,1,2025-09-26,Bill Payment,Completed,30.0
8700,6,13,2231,5,2026-01-03,Bill Payment,Completed,60.0
8701,12,32,617,4,2025-07-08,Bill Payment,Completed,55.0
8702,5,12,960,4,2026-04-12,Bill Payment,Completed,55.0
8703,14,35,800,6,2026-03-02,Upgrade,Refunded,-104.88
8704,6,14,379,3,2026-03-31,Upgrade,Completed,97.7
8705,14,38,347,1,2025-05-16,Bill Payment,Completed,30.0
8706,5,12,159,6,2026-06-03,New Activation,Completed,71.79
8707,13,34,351,3,2025-07-19,Bill Payment,Voided,0.0
8708,5,11,1520,6,2025-02-24,Plan Change,Completed,4.36
8709,2,4,792,3,2025-10-25,Bill Payment,Completed,45.0
8710,16,45,1189,4,2026-03-11,Bill Payment,Voided,0.0
8711,8,19,997,3,2026-01-06,Bill Payment,Completed,45.0
8712,4,9,583,3,2025-07-10,New Activation,Completed,57.69
8713,6,13,83,5,2025-06-25,Upgrade,Completed,121.06
8714,9,20,909,1,2025-11-19,Bill Payment,Refunded,-30.0
8715,11,27,1091,4,2026-05-03,Bill Payment,Voided,0.0
8716,3,8,1965,6,2025-04-21,Upgrade,Completed,128.95
8717,15,39,162,3,2025-03-31,New Activation,Completed,53.66
8718,13,34,10,5,2026-03-04,Bill Payment,Completed,60.0
8719,3,8,1067,5,2026-05-14,Bill Payment,Completed,60.0
8720,13,33,1961,4,2026-05-26,Bill Payment,Completed,55.0
8721,11,30,1349,3,2025-04-17,Bill Payment,Completed,45.0
8722,2,4,2135,,2025-09-14,Accessory Sale,Completed,22.4
8723,2,5,1168,,2025-06-09,Accessory Sale,Completed,35.19
8724,9,23,2005,,2025-01-03,Accessory Sale,Completed,18.87
8725,3,8,120,6,2025-09-24,New Activation,Voided,0.0
8726,17,47,1163,5,2026-06-09,Bill Payment,Completed,60.0
8727,11,,3,3,2025-09-29,Bill Payment,Completed,45.0
8728,17,47,555,1,2025-02-02,Bill Payment,Completed,30.0
8729,6,14,1880,2,2025-03-05,Bill Payment,Completed,40.0
8730,18,50,2042,6,2025-07-09,Upgrade,Completed,127.51
8731,9,22,2035,4,2026-01-27,New Activation,Voided,0.0
8732,13,33,482,5,2025-11-23,Bill Payment,Completed,60.0
8733,2,3,105,1,2026-03-03,Bill Payment,Completed,30.0
8734,14,35,2191,3,2025-12-07,Plan Change,Voided,0.0
8735,2,5,2150,,2025-07-06,Accessory Sale,Completed,124.21
8736,5,11,2584,,2025-09-26,Accessory Sale,Completed,102.91
8737,5,11,2408,5,2025-08-03,Bill Payment,Completed,60.0
8738,4,9,501,5,2025-05-16,Bill Payment,Voided,0.0
8739,5,12,1704,3,2025-11-30,New Activation,Completed,51.43
8740,6,13,254,2,2025-10-06,Bill Payment,Voided,0.0
8741,7,16,1216,1,2025-02-20,Plan Change,Completed,3.45
8742,16,46,230,6,2025-11-10,New Activation,Completed,70.11
8743,8,19,2553,3,2026-01-06,Bill Payment,Completed,45.0
8744,7,16,1726,4,2025-03-12,Bill Payment,Refunded,-55.0
8745,17,47,109,3,2025-08-23,Bill Payment,Completed,45.0
8746,6,13,1160,1,2026-04-27,Bill Payment,Completed,30.0
8747,9,22,2288,3,2025-03-15,Upgrade,Completed,65.93
8748,16,43,1909,3,2025-10-06,Upgrade,Completed,81.88
8749,4,10,1668,2,2025-04-14,Bill Payment,Completed,40.0
8750,2,,2543,2,2025-05-26,Bill Payment,Completed,40.0
8751,5,12,2582,6,2025-01-26,Bill Payment,Completed,65.0
8752,10,26,2152,4,2025-04-01,Bill Payment,Completed,55.0
8753,14,35,2088,2,2025-10-21,Upgrade,Completed,107.71
8754,5,11,2089,1,2025-10-29,Plan Change,Completed,0.84
8755,11,29,1235,3,2026-04-04,Bill Payment,Completed,45.0
8756,14,37,2166,5,2026-06-02,Bill Payment,Completed,60.0
8757,8,19,1816,5,2026-03-31,Bill Payment,Completed,60.0
8758,18,50,927,2,2025-01-18,Bill Payment,Completed,40.0
8759,10,,1612,2,2025-08-15,Bill Payment,Voided,0.0
8760,17,,2558,4,2025-04-10,Bill Payment,Completed,55.0
8761,5,11,1035,,2025-06-18,Accessory Sale,Voided,0.0
8762,13,33,126,3,2025-10-26,Bill Payment,Completed,45.0
8763,16,43,9,1,2026-01-19,New Activation,Completed,37.61
8764,8,19,886,,2025-03-08,Accessory Sale,Completed,12.41
8765,5,11,597,,2025-02-23,Accessory Sale,Completed,131.39
8766,9,23,653,6,2025-07-08,Bill Payment,Completed,65.0
8767,3,6,1018,2,2025-10-14,Bill Payment,Voided,0.0
8768,14,38,1629,5,2025-06-22,Bill Payment,Completed,60.0
8769,9,22,265,6,2025-09-15,New Activation,Completed,70.6
8770,6,14,333,3,2025-10-14,Bill Payment,Completed,45.0
8771,17,47,282,1,2025-08-23,Bill Payment,Refunded,-30.0
8772,2,4,773,2,2025-04-22,Bill Payment,Refunded,-40.0
8773,9,22,1267,1,2026-02-07,Plan Change,Refunded,-1.02
8774,6,13,1310,2,2025-12-20,Bill Payment,Completed,40.0
8775,17,47,1190,1,2025-11-10,Bill Payment,Completed,30.0
8776,3,6,488,5,2025-05-28,Bill Payment,Completed,60.0
8777,2,5,2586,3,2026-04-19,Bill Payment,Refunded,-45.0
8778,6,14,772,5,2025-02-27,Upgrade,Completed,93.63
8779,10,25,2051,3,2025-12-27,New Activation,Completed,56.69
8780,12,32,1902,3,2026-04-11,Bill Payment,Completed,45.0
8781,2,5,618,,2026-01-29,Accessory Sale,Completed,124.97
8782,18,49,1018,4,2025-04-15,Bill Payment,Voided,0.0
8783,9,23,273,6,2026-01-30,New Activation,Completed,78.91
8784,6,14,712,,2025-07-12,Accessory Sale,Completed,11.54
8785,1,1,1420,,2025-09-01,Accessory Sale,Completed,72.75
8786,9,22,1876,,2026-06-08,Accessory Sale,Completed,64.61
8787,5,11,1613,4,2025-01-05,Bill Payment,Completed,55.0
8788,2,4,750,6,2025-04-24,Bill Payment,Completed,65.0
8789,12,31,1311,3,2026-02-03,Bill Payment,Completed,45.0
8790,1,1,1459,1,2025-09-16,Bill Payment,Completed,30.0
8791,8,,1722,3,2025-08-17,Bill Payment,Refunded,-45.0
8792,3,7,1119,4,2026-05-12,New Activation,Completed,63.07
8793,12,31,255,,2025-04-12,Accessory Sale,Completed,96.32
8794,17,48,465,1,2025-03-28,New Activation,Completed,37.43
8795,11,29,1878,6,2025-09-22,Bill Payment,Completed,65.0
8796,18,49,225,6,2025-11-08,Bill Payment,Completed,65.0
8797,14,36,939,5,2025-02-13,Bill Payment,Completed,60.0
8798,4,10,2397,6,2025-06-03,Bill Payment,Completed,65.0
8799,9,21,2336,6,2025-05-09,Bill Payment,Completed,65.0
8800,11,28,1284,6,2026-06-03,Bill Payment,Completed,65.0
8801,8,18,1803,3,2026-01-30,Bill Payment,Voided,0.0
8802,2,,1415,5,2026-02-13,Bill Payment,Completed,60.0
8803,16,43,2200,4,2026-03-22,Bill Payment,Refunded,-55.0
8804,5,12,1234,,2026-06-30,Accessory Sale,Completed,64.18
8805,17,47,206,5,2025-02-22,Bill Payment,Completed,60.0
8806,16,44,432,3,2025-11-22,New Activation,Refunded,-52.12
8807,5,12,1273,2,2025-11-11,Bill Payment,Completed,40.0
8808,16,46,219,2,2025-08-17,Bill Payment,Completed,40.0
8809,1,2,1862,4,2026-06-14,Bill Payment,Refunded,-55.0
8810,13,33,790,6,2025-09-11,New Activation,Completed,73.86
8811,3,,806,,2026-03-08,Accessory Sale,Voided,0.0
8812,5,12,2489,1,2026-02-21,New Activation,Completed,37.6
8813,2,4,1069,6,2025-08-04,New Activation,Completed,76.31
8814,7,16,1009,2,2025-03-22,New Activation,Completed,49.27
8815,17,47,2378,,2025-03-16,Accessory Sale,Completed,24.72
8816,8,19,1445,1,2025-05-02,Upgrade,Completed,105.2
8817,16,46,1495,4,2025-05-04,Bill Payment,Completed,55.0
8818,2,5,2489,2,2025-05-11,Bill Payment,Completed,40.0
8819,15,39,479,6,2025-08-03,Bill Payment,Completed,65.0
8820,12,31,805,4,2025-05-28,New Activation,Completed,62.2
8821,8,17,1665,4,2025-03-13,Bill Payment,Voided,0.0
8822,12,32,2568,1,2025-07-24,New Activation,Completed,35.99
8823,8,19,2199,,2025-06-22,Accessory Sale,Completed,130.39
8824,7,15,2264,,2025-06-28,Accessory Sale,Completed,147.03
8825,18,50,1539,4,2025-07-06,Bill Payment,Completed,55.0
8826,2,4,2588,,2025-02-11,Accessory Sale,Completed,115.03
8827,2,4,95,1,2025-05-02,Bill Payment,Refunded,-30.0
8828,8,19,985,6,2025-06-26,Bill Payment,Completed,65.0
8829,14,37,1802,1,2026-05-25,Bill Payment,Refunded,-30.0
8830,6,13,2225,3,2026-03-07,Bill Payment,Voided,0.0
8831,12,31,2318,2,2026-01-25,Plan Change,Completed,2.48
8832,5,11,1899,4,2025-06-10,Bill Payment,Completed,55.0
8833,7,16,1038,,2025-05-20,Accessory Sale,Completed,30.85
8834,18,49,2276,5,2025-08-01,Bill Payment,Completed,60.0
8835,9,20,2266,5,2025-08-29,Bill Payment,Voided,0.0
8836,9,20,2031,,2026-02-09,Accessory Sale,Completed,54.26
8837,5,11,741,3,2025-03-28,Bill Payment,Completed,45.0
8838,8,17,227,3,2025-09-20,Bill Payment,Completed,45.0
8839,3,8,1564,4,2025-02-21,Bill Payment,Completed,55.0
8840,6,14,654,2,2026-04-05,Upgrade,Completed,97.42
8841,6,13,1976,3,2026-01-30,New Activation,Completed,56.49
8842,11,28,1139,1,2026-05-06,New Activation,Completed,39.43
8843,17,,585,6,2026-06-04,New Activation,Completed,70.88
8844,3,8,588,1,2026-05-04,Bill Payment,Completed,30.0
8845,16,46,1188,4,2025-01-17,New Activation,Completed,69.96
8846,17,48,1549,3,2025-03-15,Bill Payment,Completed,45.0
8847,17,48,1485,4,2025-11-10,Bill Payment,Voided,0.0
8848,1,2,1143,3,2025-09-24,Bill Payment,Refunded,-45.0
8849,4,10,1571,5,2025-10-08,Bill Payment,Completed,60.0
8850,14,37,2261,,2025-05-06,Accessory Sale,Completed,138.01
8851,2,5,252,2,2026-06-22,Bill Payment,Voided,0.0
8852,18,50,2018,5,2026-01-25,Upgrade,Completed,137.79
8853,7,16,432,1,2026-02-11,Bill Payment,Voided,0.0
8854,16,46,1189,6,2025-06-20,New Activation,Refunded,-78.81
8855,8,,1459,2,2025-08-17,Bill Payment,Completed,40.0
8856,6,13,1106,5,2026-02-28,Upgrade,Completed,125.12
8857,5,11,2218,5,2025-04-16,Upgrade,Completed,131.0
8858,1,1,905,2,2025-09-11,Bill Payment,Completed,40.0
8859,2,4,634,1,2025-08-24,Bill Payment,Completed,30.0
8860,11,28,619,6,2025-03-09,Bill Payment,Completed,65.0
8861,14,35,1313,,2026-05-24,Accessory Sale,Completed,109.5
8862,7,16,389,1,2025-12-10,Bill Payment,Completed,30.0
8863,11,30,2197,2,2025-12-09,Bill Payment,Completed,40.0
8864,18,49,1484,2,2025-03-30,Bill Payment,Completed,40.0
8865,11,29,282,2,2025-01-08,Bill Payment,Completed,40.0
8866,16,,2355,3,2026-04-04,New Activation,Completed,54.27
8867,10,25,2125,4,2025-07-16,Bill Payment,Completed,55.0
8868,12,31,2115,6,2025-12-28,Plan Change,Completed,1.71
8869,4,9,782,,2025-06-12,Accessory Sale,Completed,95.72
8870,10,24,1936,1,2025-11-26,Bill Payment,Completed,30.0
8871,16,43,278,6,2025-07-13,Upgrade,Completed,117.34
8872,1,2,144,6,2025-12-05,Bill Payment,Completed,65.0
8873,5,12,1099,6,2026-03-11,Bill Payment,Completed,65.0
8874,12,32,678,,2025-10-15,Accessory Sale,Completed,118.42
8875,6,13,408,4,2025-11-16,Bill Payment,Refunded,-55.0
8876,18,50,2083,3,2025-09-20,New Activation,Completed,52.61
8877,9,22,2209,2,2025-01-22,Bill Payment,Completed,40.0
8878,14,37,2041,6,2025-09-23,New Activation,Completed,79.65
8879,3,8,84,,2025-02-17,Accessory Sale,Completed,126.17
8880,13,33,791,3,2025-04-29,Bill Payment,Completed,45.0
8881,8,19,1121,1,2026-05-09,Bill Payment,Completed,30.0
8882,3,6,920,6,2025-03-22,Bill Payment,Voided,0.0
8883,8,18,506,5,2025-04-19,Bill Payment,Completed,60.0
8884,15,39,250,3,2026-01-16,Upgrade,Completed,120.46
8885,6,14,59,4,2025-01-29,Upgrade,Completed,121.09
8886,15,40,1251,,2025-05-26,Accessory Sale,Completed,123.97
8887,6,13,1687,5,2025-03-13,Upgrade,Completed,100.81
8888,8,19,1376,,2025-03-29,Accessory Sale,Completed,104.37
8889,2,4,1511,,2026-01-21,Accessory Sale,Refunded,-69.63
8890,8,18,1009,,2025-05-23,Accessory Sale,Completed,35.39
8891,11,27,52,1,2025-11-25,New Activation,Completed,39.5
8892,16,43,267,,2025-12-26,Accessory Sale,Completed,116.97
8893,5,12,2101,,2026-03-13,Accessory Sale,Voided,0.0
8894,4,9,1801,6,2025-10-29,Bill Payment,Completed,65.0
8895,9,22,1978,1,2026-02-24,Bill Payment,Completed,30.0
8896,5,11,1597,,2025-10-22,Accessory Sale,Voided,0.0
8897,14,,1236,2,2025-02-06,Bill Payment,Completed,40.0
8898,6,13,1453,5,2026-02-12,Bill Payment,Completed,60.0
8899,17,48,135,5,2025-11-27,Bill Payment,Completed,60.0
8900,5,11,1771,2,2026-05-30,Upgrade,Completed,119.5
8901,1,2,266,,2025-05-11,Accessory Sale,Completed,125.86
8902,8,19,1434,6,2025-09-10,Bill Payment,Completed,65.0
8903,13,33,28,3,2026-03-24,Bill Payment,Refunded,-45.0
8904,18,49,546,2,2026-04-13,Bill Payment,Completed,40.0
8905,8,18,255,5,2025-05-25,Bill Payment,Completed,60.0
8906,18,50,232,,2025-06-29,Accessory Sale,Completed,50.84
8907,6,13,1233,6,2025-02-28,Bill Payment,Completed,65.0
8908,5,11,1311,4,2026-01-29,Upgrade,Voided,0.0
8909,12,32,2430,,2025-03-15,Accessory Sale,Refunded,-143.32
8910,14,36,961,5,2026-02-11,New Activation,Completed,67.87
8911,5,11,2481,,2025-05-12,Accessory Sale,Completed,140.19
8912,13,34,283,6,2025-04-28,Bill Payment,Refunded,-65.0
8913,5,11,2245,5,2026-01-11,Bill Payment,Completed,60.0
8914,14,36,547,2,2025-08-04,Bill Payment,Completed,40.0
8915,14,36,1755,2,2026-04-20,Bill Payment,Completed,40.0
8916,4,,37,3,2026-03-05,Bill Payment,Completed,45.0
8917,2,4,1710,3,2025-06-10,New Activation,Completed,50.9
8918,5,11,1480,,2025-09-04,Accessory Sale,Completed,107.4
8919,4,9,2303,1,2025-09-30,Bill Payment,Completed,30.0
8920,14,38,1193,1,2025-04-23,Bill Payment,Completed,30.0
8921,13,33,1932,,2025-01-29,Accessory Sale,Refunded,-79.47
8922,1,2,1643,,2025-02-11,Accessory Sale,Refunded,-115.8
8923,17,47,993,6,2025-01-23,New Activation,Completed,73.98
8924,11,30,379,,2025-06-16,Accessory Sale,Completed,35.27
8925,8,18,481,4,2026-04-29,Plan Change,Completed,7.06
8926,2,5,2014,2,2025-06-15,Bill Payment,Completed,40.0
8927,5,11,2015,2,2026-04-14,Bill Payment,Completed,40.0
8928,11,28,456,4,2025-09-16,Bill Payment,Completed,55.0
8929,7,15,416,4,2025-06-28,Bill Payment,Completed,55.0
8930,17,48,1479,3,2026-06-09,Upgrade,Voided,0.0
8931,5,11,1775,3,2026-06-28,New Activation,Completed,51.48
8932,7,,2212,2,2025-01-19,Bill Payment,Refunded,-40.0
8933,16,43,112,1,2026-01-22,Bill Payment,Completed,30.0
8934,5,11,179,5,2025-11-08,Upgrade,Voided,0.0
8935,2,4,798,3,2025-04-25,New Activation,Completed,51.23
8936,16,44,386,1,2026-02-10,Bill Payment,Completed,30.0
8937,10,25,1985,3,2025-01-24,Bill Payment,Voided,0.0
8938,2,4,2361,4,2026-03-20,New Activation,Completed,66.57
8939,7,15,301,1,2025-09-19,Bill Payment,Completed,30.0
8940,2,5,1994,1,2025-03-10,New Activation,Completed,36.37
8941,9,23,1368,2,2026-01-03,Bill Payment,Completed,40.0
8942,1,1,1476,2,2025-12-14,Bill Payment,Voided,0.0
8943,13,34,471,4,2026-02-04,Plan Change,Completed,5.86
8944,15,41,1387,6,2025-07-01,Plan Change,Completed,0.23
8945,16,44,1454,,2025-02-01,Accessory Sale,Completed,64.04
8946,8,18,1186,3,2026-01-18,Upgrade,Completed,113.02
8947,6,14,1064,5,2026-01-29,Bill Payment,Completed,60.0
8948,14,,1189,3,2025-09-06,Bill Payment,Completed,45.0
8949,2,3,37,1,2025-12-31,Bill Payment,Completed,30.0
8950,15,42,1691,1,2026-03-05,Bill Payment,Completed,30.0
8951,2,5,552,2,2025-04-06,Bill Payment,Completed,40.0
8952,14,38,771,,2025-02-26,Accessory Sale,Completed,74.64
8953,13,34,1736,6,2026-01-05,Bill Payment,Voided,0.0
8954,12,31,1477,6,2025-07-28,Bill Payment,Completed,65.0
8955,12,31,1345,4,2025-07-20,Bill Payment,Completed,55.0
8956,16,43,2573,6,2025-03-05,Plan Change,Completed,2.22
8957,14,36,1888,3,2026-05-18,Bill Payment,Completed,45.0
8958,18,49,247,3,2025-05-17,Bill Payment,Refunded,-45.0
8959,7,15,1200,3,2025-02-18,New Activation,Completed,59.54
8960,15,40,2149,1,2026-03-11,Bill Payment,Completed,30.0
8961,6,13,1690,,2025-11-02,Accessory Sale,Completed,13.33
8962,5,12,2452,4,2025-02-09,Bill Payment,Completed,55.0
8963,14,36,1351,1,2025-05-23,Bill Payment,Completed,30.0
8964,4,9,1657,1,2025-12-21,Bill Payment,Completed,30.0
8965,4,10,860,4,2025-08-12,Bill Payment,Completed,55.0
8966,18,50,64,1,2025-07-11,Upgrade,Completed,109.92
8967,18,49,329,4,2025-09-03,Bill Payment,Completed,55.0
8968,6,14,761,5,2025-11-21,Bill Payment,Completed,60.0
8969,17,48,2434,2,2026-04-28,Bill Payment,Completed,40.0
8970,8,19,2079,1,2025-03-08,Bill Payment,Completed,30.0
8971,6,14,887,,2026-02-01,Accessory Sale,Completed,144.57
8972,12,32,16,6,2025-07-07,Bill Payment,Refunded,-65.0
8973,7,16,406,3,2026-01-29,Bill Payment,Completed,45.0
8974,17,47,1369,3,2025-12-30,Bill Payment,Voided,0.0
8975,11,29,740,5,2026-01-07,Bill Payment,Completed,60.0
8976,7,16,1278,,2025-11-10,Accessory Sale,Completed,19.67
8977,8,17,1357,2,2025-07-16,Bill Payment,Completed,40.0
8978,13,34,2026,,2025-01-29,Accessory Sale,Completed,51.0
8979,11,28,2157,2,2025-02-24,New Activation,Completed,50.94
8980,18,50,1976,3,2025-06-01,Bill Payment,Completed,45.0
8981,5,12,1453,,2025-07-07,Accessory Sale,Completed,93.92
8982,5,11,405,3,2026-03-04,Bill Payment,Refunded,-45.0
8983,3,8,1929,5,2025-01-27,Bill Payment,Voided,0.0
8984,8,17,1181,3,2026-03-08,Bill Payment,Refunded,-45.0
8985,8,17,1703,1,2025-08-15,Bill Payment,Completed,30.0
8986,17,,1140,2,2025-02-19,Upgrade,Refunded,-91.85
8987,8,19,723,1,2025-09-03,New Activation,Completed,44.79
8988,12,32,1121,4,2025-01-24,New Activation,Completed,68.91
8989,6,14,1481,1,2025-09-28,New Activation,Completed,36.75
8990,9,,389,,2025-06-30,Accessory Sale,Completed,52.78
8991,10,26,1672,4,2026-02-24,Bill Payment,Completed,55.0
8992,8,,1612,6,2025-02-09,New Activation,Completed,72.37
8993,14,35,1249,3,2026-06-20,Bill Payment,Completed,45.0
8994,17,47,1003,2,2026-05-14,Plan Change,Completed,6.65
8995,5,12,2597,5,2025-08-17,Bill Payment,Completed,60.0
8996,11,30,2438,1,2025-08-07,Plan Change,Voided,0.0
8997,1,1,2265,2,2025-08-25,Bill Payment,Completed,40.0
8998,18,50,1334,3,2026-03-15,Bill Payment,Completed,45.0
8999,13,33,2052,3,2026-01-13,Bill Payment,Refunded,-45.0
9000,9,22,813,,2025-04-02,Accessory Sale,Completed,48.17
9001,5,12,1117,4,2026-03-09,Bill Payment,Completed,55.0
9002,2,5,2337,1,2026-04-09,Bill Payment,Completed,30.0
9003,13,34,994,5,2026-03-31,Bill Payment,Completed,60.0
9004,17,47,1134,4,2025-10-05,Bill Payment,Completed,55.0
9005,16,45,2165,4,2025-10-12,Upgrade,Refunded,-99.22
9006,14,36,836,1,2025-01-29,New Activation,Completed,41.62
9007,4,10,2397,3,2025-04-22,Bill Payment,Completed,45.0
9008,7,16,1261,3,2025-03-09,Bill Payment,Completed,45.0
9009,11,28,1747,4,2025-10-07,Bill Payment,Completed,55.0
9010,13,,429,3,2026-04-16,Bill Payment,Completed,45.0
9011,18,,2097,1,2025-07-04,Bill Payment,Refunded,-30.0
9012,9,21,492,2,2025-09-21,Bill Payment,Completed,40.0
9013,11,29,1303,6,2025-11-01,Upgrade,Refunded,-139.61
9014,6,13,2371,4,2026-05-13,Upgrade,Completed,91.45
9015,8,,482,6,2026-03-05,Bill Payment,Completed,65.0
9016,11,29,1431,6,2025-09-13,Bill Payment,Completed,65.0
9017,2,,1275,2,2025-01-08,Bill Payment,Completed,40.0
9018,14,38,379,2,2026-03-20,Bill Payment,Completed,40.0
9019,9,23,1950,3,2025-01-05,Bill Payment,Refunded,-45.0
9020,11,27,774,5,2025-12-11,Bill Payment,Completed,60.0
9021,18,50,1777,5,2026-02-16,Bill Payment,Completed,60.0
9022,15,39,1960,4,2026-05-22,New Activation,Completed,68.09
9023,8,19,1018,1,2025-10-20,New Activation,Completed,43.53
9024,13,33,416,5,2026-01-10,Bill Payment,Completed,60.0
9025,16,44,401,3,2026-04-08,Bill Payment,Completed,45.0
9026,5,12,1995,4,2025-05-18,Bill Payment,Completed,55.0
9027,10,26,2191,5,2025-08-23,Upgrade,Completed,84.21
9028,1,1,1382,1,2025-07-25,Bill Payment,Refunded,-30.0
9029,6,13,820,4,2025-09-07,Bill Payment,Completed,55.0
9030,7,16,1898,3,2025-03-01,Bill Payment,Completed,45.0
9031,12,32,192,3,2025-05-05,Bill Payment,Completed,45.0
9032,3,8,2581,1,2025-08-16,Bill Payment,Completed,30.0
9033,18,50,604,2,2026-01-23,Bill Payment,Completed,40.0
9034,1,1,1184,3,2025-07-18,Bill Payment,Completed,45.0
9035,15,,937,1,2026-01-26,New Activation,Voided,0.0
